id,segment_key,segment_type,user_key,question_key,value
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
125898,2018_be_municipal_be_2250,candidate,be_politician_2085,question_69,fully_disagree
125899,2018_be_municipal_be_2250,candidate,be_politician_2085,question_75,fully_disagree
178887,2018_be_municipal_be_2250,candidate,be_politician_2085,question_55,disagree
196972,2018_be_municipal_be_2250,candidate,be_politician_2085,question_48,no_opinion
196973,2018_be_municipal_be_2250,candidate,be_politician_2085,question_5,no_opinion
196974,2018_be_municipal_be_2250,candidate,be_politician_2085,question_13,no_opinion
213729,2018_be_municipal_be_2250,candidate,be_politician_2085,question_8,disagree
213730,2018_be_municipal_be_2250,candidate,be_politician_2085,question_11,no_opinion
213731,2018_be_municipal_be_2250,candidate,be_politician_2085,question_44,no_opinion
213732,2018_be_municipal_be_2250,candidate,be_politician_2085,question_46,no_opinion
213733,2018_be_municipal_be_2250,candidate,be_politician_2085,question_32,no_opinion
213734,2018_be_municipal_be_2250,candidate,be_politician_2085,question_43,no_opinion
213735,2018_be_municipal_be_2250,candidate,be_politician_2085,question_7,no_opinion
213736,2018_be_municipal_be_2250,candidate,be_politician_2085,question_19,disagree
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
125898,2018_be_municipal_be_2250,candidate,be_politician_2085,question_69,fully_disagree
125899,2018_be_municipal_be_2250,candidate,be_politician_2085,question_75,fully_disagree
178887,2018_be_municipal_be_2250,candidate,be_politician_2085,question_55,disagree
196972,2018_be_municipal_be_2250,candidate,be_politician_2085,question_48,no_opinion
196973,2018_be_municipal_be_2250,candidate,be_politician_2085,question_5,no_opinion
196974,2018_be_municipal_be_2250,candidate,be_politician_2085,question_13,no_opinion
213729,2018_be_municipal_be_2250,candidate,be_politician_2085,question_8,disagree
213730,2018_be_municipal_be_2250,candidate,be_politician_2085,question_11,no_opinion
213731,2018_be_municipal_be_2250,candidate,be_politician_2085,question_44,no_opinion
213732,2018_be_municipal_be_2250,candidate,be_politician_2085,question_46,no_opinion
213733,2018_be_municipal_be_2250,candidate,be_politician_2085,question_32,no_opinion
213734,2018_be_municipal_be_2250,candidate,be_politician_2085,question_43,no_opinion
213735,2018_be_municipal_be_2250,candidate,be_politician_2085,question_7,no_opinion
213736,2018_be_municipal_be_2250,candidate,be_politician_2085,question_19,disagree
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
125898,2018_be_municipal_be_2250,candidate,be_politician_2085,question_69,fully_disagree
125899,2018_be_municipal_be_2250,candidate,be_politician_2085,question_75,fully_disagree
178887,2018_be_municipal_be_2250,candidate,be_politician_2085,question_55,disagree
196972,2018_be_municipal_be_2250,candidate,be_politician_2085,question_48,no_opinion
196973,2018_be_municipal_be_2250,candidate,be_politician_2085,question_5,no_opinion
196974,2018_be_municipal_be_2250,candidate,be_politician_2085,question_13,no_opinion
213729,2018_be_municipal_be_2250,candidate,be_politician_2085,question_8,disagree
213730,2018_be_municipal_be_2250,candidate,be_politician_2085,question_11,no_opinion
213731,2018_be_municipal_be_2250,candidate,be_politician_2085,question_44,no_opinion
213732,2018_be_municipal_be_2250,candidate,be_politician_2085,question_46,no_opinion
213733,2018_be_municipal_be_2250,candidate,be_politician_2085,question_32,no_opinion
213734,2018_be_municipal_be_2250,candidate,be_politician_2085,question_43,no_opinion
213735,2018_be_municipal_be_2250,candidate,be_politician_2085,question_7,no_opinion
213736,2018_be_municipal_be_2250,candidate,be_politician_2085,question_19,disagree
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
125898,2018_be_municipal_be_2250,candidate,be_politician_2085,question_69,fully_disagree
125899,2018_be_municipal_be_2250,candidate,be_politician_2085,question_75,fully_disagree
178887,2018_be_municipal_be_2250,candidate,be_politician_2085,question_55,disagree
196972,2018_be_municipal_be_2250,candidate,be_politician_2085,question_48,no_opinion
196973,2018_be_municipal_be_2250,candidate,be_politician_2085,question_5,no_opinion
196974,2018_be_municipal_be_2250,candidate,be_politician_2085,question_13,no_opinion
213729,2018_be_municipal_be_2250,candidate,be_politician_2085,question_8,disagree
213730,2018_be_municipal_be_2250,candidate,be_politician_2085,question_11,no_opinion
213731,2018_be_municipal_be_2250,candidate,be_politician_2085,question_44,no_opinion
213732,2018_be_municipal_be_2250,candidate,be_politician_2085,question_46,no_opinion
213733,2018_be_municipal_be_2250,candidate,be_politician_2085,question_32,no_opinion
213734,2018_be_municipal_be_2250,candidate,be_politician_2085,question_43,no_opinion
213735,2018_be_municipal_be_2250,candidate,be_politician_2085,question_7,no_opinion
213736,2018_be_municipal_be_2250,candidate,be_politician_2085,question_19,disagree
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
125898,2018_be_municipal_be_2250,candidate,be_politician_2085,question_69,fully_disagree
125899,2018_be_municipal_be_2250,candidate,be_politician_2085,question_75,fully_disagree
178887,2018_be_municipal_be_2250,candidate,be_politician_2085,question_55,disagree
196972,2018_be_municipal_be_2250,candidate,be_politician_2085,question_48,no_opinion
196973,2018_be_municipal_be_2250,candidate,be_politician_2085,question_5,no_opinion
196974,2018_be_municipal_be_2250,candidate,be_politician_2085,question_13,no_opinion
213729,2018_be_municipal_be_2250,candidate,be_politician_2085,question_8,disagree
213730,2018_be_municipal_be_2250,candidate,be_politician_2085,question_11,no_opinion
213731,2018_be_municipal_be_2250,candidate,be_politician_2085,question_44,no_opinion
213732,2018_be_municipal_be_2250,candidate,be_politician_2085,question_46,no_opinion
213733,2018_be_municipal_be_2250,candidate,be_politician_2085,question_32,no_opinion
213734,2018_be_municipal_be_2250,candidate,be_politician_2085,question_43,no_opinion
213735,2018_be_municipal_be_2250,candidate,be_politician_2085,question_7,no_opinion
213736,2018_be_municipal_be_2250,candidate,be_politician_2085,question_19,disagree
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
125898,2018_be_municipal_be_2250,candidate,be_politician_2085,question_69,fully_disagree
125899,2018_be_municipal_be_2250,candidate,be_politician_2085,question_75,fully_disagree
178887,2018_be_municipal_be_2250,candidate,be_politician_2085,question_55,disagree
196972,2018_be_municipal_be_2250,candidate,be_politician_2085,question_48,no_opinion
196973,2018_be_municipal_be_2250,candidate,be_politician_2085,question_5,no_opinion
196974,2018_be_municipal_be_2250,candidate,be_politician_2085,question_13,no_opinion
213729,2018_be_municipal_be_2250,candidate,be_politician_2085,question_8,disagree
213730,2018_be_municipal_be_2250,candidate,be_politician_2085,question_11,no_opinion
213731,2018_be_municipal_be_2250,candidate,be_politician_2085,question_44,no_opinion
213732,2018_be_municipal_be_2250,candidate,be_politician_2085,question_46,no_opinion
213733,2018_be_municipal_be_2250,candidate,be_politician_2085,question_32,no_opinion
213734,2018_be_municipal_be_2250,candidate,be_politician_2085,question_43,no_opinion
213735,2018_be_municipal_be_2250,candidate,be_politician_2085,question_7,no_opinion
213736,2018_be_municipal_be_2250,candidate,be_politician_2085,question_19,disagree
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
125898,2018_be_municipal_be_2250,candidate,be_politician_2085,question_69,fully_disagree
125899,2018_be_municipal_be_2250,candidate,be_politician_2085,question_75,fully_disagree
178887,2018_be_municipal_be_2250,candidate,be_politician_2085,question_55,disagree
196972,2018_be_municipal_be_2250,candidate,be_politician_2085,question_48,no_opinion
196973,2018_be_municipal_be_2250,candidate,be_politician_2085,question_5,no_opinion
196974,2018_be_municipal_be_2250,candidate,be_politician_2085,question_13,no_opinion
213729,2018_be_municipal_be_2250,candidate,be_politician_2085,question_8,disagree
213730,2018_be_municipal_be_2250,candidate,be_politician_2085,question_11,no_opinion
213731,2018_be_municipal_be_2250,candidate,be_politician_2085,question_44,no_opinion
213732,2018_be_municipal_be_2250,candidate,be_politician_2085,question_46,no_opinion
213733,2018_be_municipal_be_2250,candidate,be_politician_2085,question_32,no_opinion
213734,2018_be_municipal_be_2250,candidate,be_politician_2085,question_43,no_opinion
213735,2018_be_municipal_be_2250,candidate,be_politician_2085,question_7,no_opinion
213736,2018_be_municipal_be_2250,candidate,be_politician_2085,question_19,disagree
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
125898,2018_be_municipal_be_2250,candidate,be_politician_2085,question_69,fully_disagree
125899,2018_be_municipal_be_2250,candidate,be_politician_2085,question_75,fully_disagree
178887,2018_be_municipal_be_2250,candidate,be_politician_2085,question_55,disagree
196972,2018_be_municipal_be_2250,candidate,be_politician_2085,question_48,no_opinion
196973,2018_be_municipal_be_2250,candidate,be_politician_2085,question_5,no_opinion
196974,2018_be_municipal_be_2250,candidate,be_politician_2085,question_13,no_opinion
213729,2018_be_municipal_be_2250,candidate,be_politician_2085,question_8,disagree
213730,2018_be_municipal_be_2250,candidate,be_politician_2085,question_11,no_opinion
213731,2018_be_municipal_be_2250,candidate,be_politician_2085,question_44,no_opinion
213732,2018_be_municipal_be_2250,candidate,be_politician_2085,question_46,no_opinion
213733,2018_be_municipal_be_2250,candidate,be_politician_2085,question_32,no_opinion
213734,2018_be_municipal_be_2250,candidate,be_politician_2085,question_43,no_opinion
213735,2018_be_municipal_be_2250,candidate,be_politician_2085,question_7,no_opinion
213736,2018_be_municipal_be_2250,candidate,be_politician_2085,question_19,disagree
213737,2018_be_municipal_be_2250,candidate,be_politician_2085,question_22,disagree
215125,2018_be_municipal_be_2250,candidate,be_politician_2085,question_84,no_opinion
222800,2018_be_municipal_be_2250,candidate,be_politician_2085,question_20,no_opinion
235867,2018_be_municipal_be_2250,candidate,be_politician_2085,question_85,disagree
235868,2018_be_municipal_be_2250,candidate,be_politician_2085,question_86,fully_disagree
235869,2018_be_municipal_be_2250,candidate,be_politician_2085,question_87,no_opinion
235870,2018_be_municipal_be_2250,candidate,be_politician_2085,question_88,fully_disagree
235871,2018_be_municipal_be_2250,candidate,be_politician_2085,question_89,no_opinion
235872,2018_be_municipal_be_2250,candidate,be_politician_2085,question_90,fully_disagree
235873,2018_be_municipal_be_2250,candidate,be_politician_2085,question_91,no_opinion
282617,2018_be_municipal_be_2250,candidate,be_politician_2085,question_71,fully_disagree
282618,2018_be_municipal_be_2250,candidate,be_politician_2085,question_93,fully_disagree
282619,2018_be_municipal_be_2250,candidate,be_politician_2085,question_94,fully_agree
282620,2018_be_municipal_be_2250,candidate,be_politician_2085,question_95,fully_disagree
282621,2018_be_municipal_be_2250,candidate,be_politician_2085,question_96,agree
282622,2018_be_municipal_be_2250,candidate,be_politician_2085,question_97,fully_agree
304071,2018_be_municipal_be_,candidate,be_politician_2267,question_4,fully_agree
304070,2018_be_municipal_be_,candidate,be_politician_3420,question_127,no_opinion
304069,2018_be_municipal_be_,candidate,be_politician_3420,question_125,fully_agree
304068,2018_be_municipal_be_,candidate,be_politician_3420,question_123,no_opinion
103208,2018_be_municipal_be_,candidate,be_politician_4111,question_14,no_opinion
304067,2018_be_municipal_be_,candidate,be_politician_3420,question_121,disagree
304066,2018_be_municipal_be_,candidate,be_politician_3420,question_120,agree
304065,2018_be_municipal_be_,candidate,be_politician_3420,question_119,no_opinion
304064,2018_be_municipal_be_,candidate,be_politician_4111,question_101,disagree
304063,2018_be_municipal_be_,candidate,be_politician_3420,question_118,fully_agree
304062,2018_be_municipal_be_,candidate,be_politician_4111,question_100,disagree
304061,2018_be_municipal_be_,candidate,be_politician_4111,question_97,disagree
304060,2018_be_municipal_be_,candidate,be_politician_3420,question_114,no_opinion
304059,2018_be_municipal_be_,candidate,be_politician_4111,question_96,no_opinion
304058,2018_be_municipal_be_,candidate,be_politician_4111,question_95,disagree
304057,2018_be_municipal_be_,candidate,be_politician_4111,question_93,fully_agree
304056,2018_be_municipal_be_,candidate,be_politician_3420,question_113,disagree
304055,2018_be_municipal_be_,candidate,be_politician_3420,question_112,no_opinion
304054,2018_be_municipal_be_,candidate,be_politician_4111,question_4,fully_agree
304053,2018_be_municipal_be_,candidate,be_politician_3420,question_111,disagree
304051,2018_be_municipal_be_,candidate,be_politician_3420,question_110,no_opinion
304052,2018_be_municipal_be_,candidate,be_politician_4111,question_23,fully_agree
304050,2018_be_municipal_be_,candidate,be_politician_4111,question_88,no_opinion
304049,2018_be_municipal_be_,candidate,be_politician_3420,question_109,disagree
304048,2018_be_municipal_be_,candidate,be_politician_4111,question_84,no_opinion
304047,2018_be_municipal_be_,candidate,be_politician_4111,question_31,disagree
304046,2018_be_municipal_be_,candidate,be_politician_3420,question_108,disagree
304045,2018_be_municipal_be_,candidate,be_politician_3420,question_107,fully_agree
304044,2018_be_municipal_be_3620,candidate,be_politician_560,question_127,no_opinion
304044,2018_be_municipal_be_3620,candidate,be_politician_560,question_127,no_opinion
304044,2018_be_municipal_be_3620,candidate,be_politician_560,question_127,no_opinion
304044,2018_be_municipal_be_3620,candidate,be_politician_560,question_127,no_opinion
304044,2018_be_municipal_be_3620,candidate,be_politician_560,question_127,no_opinion
304043,2018_be_municipal_be_3620,candidate,be_politician_560,question_125,no_opinion
304043,2018_be_municipal_be_3620,candidate,be_politician_560,question_125,no_opinion
304043,2018_be_municipal_be_3620,candidate,be_politician_560,question_125,no_opinion
304043,2018_be_municipal_be_3620,candidate,be_politician_560,question_125,no_opinion
304043,2018_be_municipal_be_3620,candidate,be_politician_560,question_125,no_opinion
304042,2018_be_municipal_be_3620,candidate,be_politician_560,question_123,agree
304042,2018_be_municipal_be_3620,candidate,be_politician_560,question_123,agree
304042,2018_be_municipal_be_3620,candidate,be_politician_560,question_123,agree
304042,2018_be_municipal_be_3620,candidate,be_politician_560,question_123,agree
304042,2018_be_municipal_be_3620,candidate,be_politician_560,question_123,agree
304041,2018_be_municipal_be_3620,candidate,be_politician_560,question_121,no_opinion
304041,2018_be_municipal_be_3620,candidate,be_politician_560,question_121,no_opinion
304041,2018_be_municipal_be_3620,candidate,be_politician_560,question_121,no_opinion
304041,2018_be_municipal_be_3620,candidate,be_politician_560,question_121,no_opinion
304041,2018_be_municipal_be_3620,candidate,be_politician_560,question_121,no_opinion
304040,2018_be_municipal_be_3620,candidate,be_politician_560,question_120,no_opinion
304040,2018_be_municipal_be_3620,candidate,be_politician_560,question_120,no_opinion
304040,2018_be_municipal_be_3620,candidate,be_politician_560,question_120,no_opinion
304040,2018_be_municipal_be_3620,candidate,be_politician_560,question_120,no_opinion
304040,2018_be_municipal_be_3620,candidate,be_politician_560,question_120,no_opinion
304039,2018_be_municipal_be_3620,candidate,be_politician_560,question_119,no_opinion
304039,2018_be_municipal_be_3620,candidate,be_politician_560,question_119,no_opinion
304039,2018_be_municipal_be_3620,candidate,be_politician_560,question_119,no_opinion
304039,2018_be_municipal_be_3620,candidate,be_politician_560,question_119,no_opinion
304039,2018_be_municipal_be_3620,candidate,be_politician_560,question_119,no_opinion
304038,2018_be_municipal_be_3620,candidate,be_politician_560,question_118,fully_agree
304038,2018_be_municipal_be_3620,candidate,be_politician_560,question_118,fully_agree
304038,2018_be_municipal_be_3620,candidate,be_politician_560,question_118,fully_agree
304038,2018_be_municipal_be_3620,candidate,be_politician_560,question_118,fully_agree
304038,2018_be_municipal_be_3620,candidate,be_politician_560,question_118,fully_agree
304037,2018_be_municipal_be_3620,candidate,be_politician_560,question_114,no_opinion
304037,2018_be_municipal_be_3620,candidate,be_politician_560,question_114,no_opinion
304037,2018_be_municipal_be_3620,candidate,be_politician_560,question_114,no_opinion
304037,2018_be_municipal_be_3620,candidate,be_politician_560,question_114,no_opinion
304037,2018_be_municipal_be_3620,candidate,be_politician_560,question_114,no_opinion
304036,2018_be_municipal_be_3620,candidate,be_politician_560,question_113,no_opinion
